"DateTime","Taxon","dens","sd"
2016-08-03,"Ceriodaphnia",35.8064516129032,NA
2016-08-03,"Cyclopoida",326.129032258065,NA
2016-08-03,"Nauplii",718.709677419355,NA
2016-08-03,"Bosmina",0,NA
2016-08-03,"Conochilus",0,NA
2016-08-03,"Keratella",764.516129032258,NA
2016-08-03,"Kellicottia",114.193548387097,NA
2016-08-03,"Polyarthra",0,NA
2016-08-03,"Trichocerca",0,NA
2016-08-04,"Daphnia",5.48387096774194,0.0777817459305202
2016-08-04,"Ceriodaphnia",2.58064516129032,NA
2016-08-04,"Cyclopoida",52.9032258064516,NA
2016-08-04,"Nauplii",291.935483870968,NA
2016-08-04,"Bosmina",0,NA
2016-08-04,"Conochilus",0,NA
2016-08-04,"Keratella",552.258064516129,NA
2016-08-04,"Kellicottia",178.064516129032,NA
2016-08-04,"Polyarthra",0,NA
2016-08-04,"Trichocerca",4.51612903225806,NA
2016-08-11,"Daphnia",4.51612903225806,NA
2016-08-11,"Ceriodaphnia",0,NA
2016-08-11,"Cyclopoida",88.0645161290323,NA
2016-08-11,"Nauplii",160.645161290323,NA
2016-08-11,"Bosmina",0,NA
2016-08-11,"Conochilus",16.7741935483871,NA
2016-08-11,"Keratella",219.677419354839,NA
2016-08-11,"Kellicottia",25.4838709677419,NA
2016-08-11,"Polyarthra",0,NA
2016-08-11,"Trichocerca",8.38709677419355,NA
2016-08-23,"Daphnia",0,NA
2016-08-23,"Ceriodaphnia",69.6774193548387,NA
2016-08-23,"Cyclopoida",173.225806451613,NA
2016-08-23,"Nauplii",481.612903225806,NA
2016-08-23,"Bosmina",0,NA
2016-08-23,"Conochilus",0,NA
2016-08-23,"Keratella",164.838709677419,NA
2016-08-23,"Kellicottia",164.838709677419,NA
2016-08-23,"Polyarthra",0,NA
2016-08-23,"Trichocerca",0,NA
2016-09-06,"Daphnia",12.5806451612903,0.0919238815542512
2016-09-06,"Ceriodaphnia",308.387096774194,NA
2016-09-06,"Cyclopoida",101.290322580645,NA
2016-09-06,"Nauplii",253.548387096774,NA
2016-09-06,"Bosmina",0,NA
2016-09-06,"Conochilus",0,NA
2016-09-06,"Keratella",101.290322580645,NA
2016-09-06,"Kellicottia",76.1290322580645,NA
2016-09-06,"Polyarthra",0,NA
2016-09-06,"Trichocerca",0,NA
2016-09-27,"Daphnia",0,NA
2016-09-27,"Ceriodaphnia",225.806451612903,NA
2016-09-27,"Cyclopoida",133.548387096774,NA
2016-09-27,"Nauplii",253.548387096774,NA
2016-09-27,"Bosmina",0,NA
2016-09-27,"Conochilus",50.6451612903226,NA
2016-09-27,"Keratella",50.6451612903226,NA
2016-09-27,"Kellicottia",50.6451612903226,NA
2016-09-27,"Polyarthra",50.6451612903226,NA
2016-09-27,"Trichocerca",25.4838709677419,NA
2016-10-25,"Daphnia",50.6451612903226,NA
2016-10-25,"Ceriodaphnia",39.0322580645161,NA
2016-10-25,"Cyclopoida",35.8064516129032,NA
2016-10-25,"Nauplii",101.290322580645,NA
2016-10-25,"Bosmina",8.06451612903226,NA
2016-10-25,"Conochilus",0,NA
2016-10-25,"Keratella",50.6451612903226,NA
2016-10-25,"Kellicottia",38.0645161290323,NA
2016-10-25,"Polyarthra",139.354838709677,NA
2016-10-25,"Trichocerca",0,NA
2019-04-08,"Daphnia",29.0875413328789,NA
2019-04-08,"Ceriodaphnia",4.15536304755413,NA
2019-04-08,"Cyclopoida",16.6214521902165,NA
2019-04-08,"Nauplii",37.3982674279872,NA
2019-04-08,"Bosmina",0,NA
2019-04-08,"Conochilus",0,NA
2019-04-08,"Keratella",62.330445713312,NA
2019-04-08,"Kellicottia",232.700330663032,NA
2019-04-08,"Polyarthra",4.15536304755413,NA
2019-04-08,"Trichocerca",0,NA
2019-04-29,"Daphnia",80.139144488544,NA
2019-04-29,"Ceriodaphnia",0,NA
2019-04-29,"Cyclopoida",69.4539252234048,NA
2019-04-29,"Nauplii",154.935679344518,NA
2019-04-29,"Bosmina",0,NA
2019-04-29,"Conochilus",5.3426096325696,NA
2019-04-29,"Keratella",192.333946772506,NA
2019-04-29,"Kellicottia",149.593069711949,NA
2019-04-29,"Polyarthra",10.6852192651392,NA
2019-04-29,"Trichocerca",0,NA
2019-05-23,"Daphnia",121.544369140958,NA
2019-05-23,"Ceriodaphnia",0,NA
2019-05-23,"Cyclopoida",23.373917142492,NA
2019-05-23,"Nauplii",121.544369140958,NA
2019-05-23,"Bosmina",0,NA
2019-05-23,"Conochilus",0,NA
2019-05-23,"Keratella",210.365254282428,NA
2019-05-23,"Kellicottia",140.243502854952,NA
2019-05-23,"Polyarthra",18.6991337139936,NA
2019-05-23,"Trichocerca",0,NA
2019-06-06,"Daphnia",20.3990549607203,NA
2019-06-06,"Ceriodaphnia",0,NA
2019-06-06,"Cyclopoida",6.79968498690677,NA
2019-06-06,"Nauplii",67.9968498690676,NA
2019-06-06,"Bosmina",0,NA
2019-06-06,"Conochilus",0,NA
2019-06-06,"Keratella",71.396692362521,NA
2019-06-06,"Kellicottia",210.79023459411,NA
2019-06-06,"Polyarthra",3.39984249345338,NA
2019-06-06,"Trichocerca",3.39984249345338,NA
2019-06-13,"Daphnia",13.0893935997955,NA
2019-06-13,"Ceriodaphnia",0,NA
2019-06-13,"Cyclopoida",71.9916647988754,NA
2019-06-13,"Nauplii",405.771201593661,NA
2019-06-13,"Bosmina",0,NA
2019-06-13,"Conochilus",0,NA
2019-06-13,"Keratella",19.6340903996933,NA
2019-06-13,"Kellicottia",438.49468559315,NA
2019-06-13,"Polyarthra",26.178787199591,NA
2019-06-13,"Trichocerca",0,NA
2019-06-27,"Daphnia",52.3575743991821,NA
2019-06-27,"Ceriodaphnia",0,NA
2019-06-27,"Cyclopoida",74.7965348559744,NA
2019-06-27,"Nauplii",157.072723197546,NA
2019-06-27,"Bosmina",0,NA
2019-06-27,"Conochilus",127.154109255156,NA
2019-06-27,"Keratella",82.2761883415719,NA
2019-06-27,"Kellicottia",1667.96272728823,NA
2019-06-27,"Polyarthra",0,NA
2019-06-27,"Trichocerca",22.4389604567923,NA
2019-07-10,"Daphnia",50.4876610277827,21.0728534873742
2019-07-10,"Ceriodaphnia",0,0
2019-07-10,"Cyclopoida",178.057306587695,58.1925177373297
2019-07-10,"Nauplii",760.431437702406,249.009935598178
2019-07-10,"Bosmina",0,0
2019-07-10,"Conochilus",267.605380262486,145.940231041484
2019-07-10,"Keratella",127.569645559912,48.2219094791285
2019-07-10,"Kellicottia",11430.7804393643,2658.2413693427
2019-07-10,"Polyarthra",25.3477145900802,0.719729992225778
2019-07-10,"Trichocerca",8.31072609510827,14.394599844516
2019-07-11,"Daphnia",24.9321782853248,NA
2019-07-11,"Ceriodaphnia",24.9321782853248,NA
2019-07-11,"Cyclopoida",87.2626239986368,NA
2019-07-11,"Nauplii",511.109654849159,NA
2019-07-11,"Bosmina",0,NA
2019-07-11,"Conochilus",299.186139423898,NA
2019-07-11,"Keratella",124.660891426624,NA
2019-07-11,"Kellicottia",1009.75322055565,NA
2019-07-11,"Polyarthra",37.3982674279872,NA
2019-07-11,"Trichocerca",24.9321782853248,NA
2019-07-18,"Daphnia",24.9321782853248,NA
2019-07-18,"Ceriodaphnia",0,NA
2019-07-18,"Cyclopoida",62.330445713312,NA
2019-07-18,"Nauplii",536.041833134483,NA
2019-07-18,"Bosmina",0,NA
2019-07-18,"Conochilus",934.95668569968,NA
2019-07-18,"Keratella",112.194802283962,NA
2019-07-18,"Kellicottia",486.177476563834,NA
2019-07-18,"Polyarthra",37.3982674279872,NA
2019-07-18,"Trichocerca",24.9321782853248,NA
2019-07-24,"Daphnia",49.8643565706496,NA
2019-07-24,"Ceriodaphnia",49.8643565706496,NA
2019-07-24,"Cyclopoida",922.490596557018,NA
2019-07-24,"Nauplii",7604.31437702406,NA
2019-07-24,"Bosmina",24.9321782853248,NA
2019-07-24,"Conochilus",473.711387421171,NA
2019-07-24,"Keratella",498.643565706496,NA
2019-07-24,"Kellicottia",3964.21634736664,NA
2019-07-24,"Polyarthra",473.711387421171,NA
2019-07-24,"Trichocerca",74.7965348559744,NA
2019-07-25,"Daphnia",137.126980569286,NA
2019-07-25,"Ceriodaphnia",0,NA
2019-07-25,"Cyclopoida",536.041833134483,NA
2019-07-25,"Nauplii",5360.41833134483,NA
2019-07-25,"Bosmina",0,NA
2019-07-25,"Conochilus",162.059158854611,NA
2019-07-25,"Keratella",261.78787199591,NA
2019-07-25,"Kellicottia",3328.44580109086,NA
2019-07-25,"Polyarthra",373.982674279872,NA
2019-07-25,"Trichocerca",12.4660891426624,NA
2019-08-14,"Daphnia",46.747834284984,NA
2019-08-14,"Ceriodaphnia",46.747834284984,NA
2019-08-14,"Cyclopoida",74.7965348559744,NA
2019-08-14,"Nauplii",336.584406851885,NA
2019-08-14,"Bosmina",9.3495668569968,NA
2019-08-14,"Conochilus",0,NA
2019-08-14,"Keratella",626.420979418786,NA
2019-08-14,"Kellicottia",65.4469679989776,NA
2019-08-14,"Polyarthra",0,NA
2019-08-14,"Trichocerca",9.3495668569968,NA
2019-09-04,"Daphnia",7.47965348559744,NA
2019-09-04,"Ceriodaphnia",115.93462902676,NA
2019-09-04,"Cyclopoida",59.8372278847795,NA
2019-09-04,"Nauplii",71.0567081131757,NA
2019-09-04,"Bosmina",11.2194802283962,NA
2019-09-04,"Conochilus",0,NA
2019-09-04,"Keratella",104.715148798364,NA
2019-09-04,"Kellicottia",0,NA
2019-09-04,"Polyarthra",3.73982674279872,NA
2019-09-04,"Trichocerca",18.6991337139936,NA
2019-10-04,"Daphnia",3.73982674279872,NA
2019-10-04,"Ceriodaphnia",104.715148798364,NA
2019-10-04,"Cyclopoida",123.414282512358,NA
2019-10-04,"Nauplii",112.194802283962,NA
2019-10-04,"Bosmina",33.6584406851885,NA
2019-10-04,"Conochilus",100.975322055565,NA
2019-10-04,"Keratella",18.6991337139936,NA
2019-10-04,"Kellicottia",3.73982674279872,NA
2019-10-04,"Polyarthra",0,NA
2019-10-04,"Trichocerca",0,NA
2019-11-15,"Daphnia",8.31072609510827,NA
2019-11-15,"Ceriodaphnia",4.15536304755413,NA
2019-11-15,"Cyclopoida",45.7089935230955,NA
2019-11-15,"Nauplii",83.1072609510827,NA
2019-11-15,"Bosmina",178.680611044828,NA
2019-11-15,"Conochilus",216.078878472815,NA
2019-11-15,"Keratella",29.0875413328789,NA
2019-11-15,"Kellicottia",0,NA
2019-11-15,"Polyarthra",49.8643565706496,NA
2019-11-15,"Trichocerca",0,NA
2020-05-14,"Daphnia",120.88328865612,NA
2020-05-14,"Ceriodaphnia",0,NA
2020-05-14,"Cyclopoida",105.772877574105,NA
2020-05-14,"Nauplii",275.765002246774,NA
2020-05-14,"Bosmina",0,NA
2020-05-14,"Conochilus",177.547330213677,NA
2020-05-14,"Keratella",0,NA
2020-05-14,"Kellicottia",7.55520554100752,NA
2020-05-14,"Polyarthra",234.211371771233,NA
2020-05-14,"Trichocerca",0,NA
2020-06-04,"Daphnia",40.3731296097589,NA
2020-06-04,"Ceriodaphnia",0,NA
2020-06-04,"Cyclopoida",25.4988187009004,NA
2020-06-04,"Nauplii",110.494881037235,NA
2020-06-04,"Bosmina",0,NA
2020-06-04,"Conochilus",0,NA
2020-06-04,"Keratella",2.12490155840836,NA
2020-06-04,"Kellicottia",2.12490155840836,NA
2020-06-04,"Polyarthra",14.8743109088585,NA
2020-06-04,"Trichocerca",2.12490155840836,NA
2020-06-25,"Daphnia",41.8117275592404,NA
2020-06-25,"Ceriodaphnia",0,NA
